REF_AREA,Country,Year,Pillar,yhat,yhat_lower,yhat_upper
BRB,Barbados,2024,score_digital,0.6174171850060187,0.5294065438931084,0.7039673840911351
BRB,Barbados,2025,score_digital,0.6346953193487302,0.5476940511339019,0.7207072438073399
BRB,Barbados,2026,score_digital,0.6519262456741116,0.5654294741368466,0.7388301005433832
BRB,Barbados,2027,score_digital,0.6691571719994932,0.5739402921883346,0.7564705496155778
BLR,Belarus,2024,score_fdi,0.22640104328524424,0.1784222863706963,0.27109193063733644
BLR,Belarus,2025,score_fdi,0.22705415827911726,0.18338401361543846,0.2784815137812257
BLR,Belarus,2026,score_fdi,0.22770548880579392,0.18018859865420334,0.2771203435047606
BLR,Belarus,2027,score_fdi,0.22835681933247054,0.18302955183078376,0.2769017739507529
BLR,Belarus,2024,score_banking,0.35064356280361614,0.31010011744954863,0.39710849298993317
BLR,Belarus,2025,score_banking,0.35356149451311647,0.3080749374345828,0.39540268563713715
BLR,Belarus,2026,score_banking,0.35647145373160716,0.31118264579620336,0.3994511325089807
BLR,Belarus,2027,score_banking,0.3593814129500979,0.3163769418714386,0.4008885438348821
BLR,Belarus,2024,score_manuf,0.4144062977172115,0.3705874674152351,0.45963229747059475
BLR,Belarus,2025,score_manuf,0.4117488369819025,0.3686557978073294,0.4540081660836358
BLR,Belarus,2026,score_manuf,0.40909863706827465,0.36634494585075805,0.45383879268150207
BLR,Belarus,2027,score_manuf,0.4064484371546469,0.3632575570847748,0.4512548291083595
BLR,Belarus,2024,score_digital,0.6600502639068092,0.5815040444386838,0.7421555203624031
BLR,Belarus,2025,score_digital,0.6795532171780071,0.5967265435030672,0.7580514883518865
BLR,Belarus,2026,score_digital,0.6990028836916335,0.6200169674600344,0.7755651338412162
BLR,Belarus,2027,score_digital,0.7184525502052601,0.6436811598391116,0.8039422811634716
BEL,Belgium,2024,score_fdi,0.22803074584362848,0.1708345110631385,0.28716169159704996
BEL,Belgium,2025,score_fdi,0.22778697046441898,0.16987502315041556,0.2828524767964601
BEL,Belgium,2026,score_fdi,0.2275438611381581,0.17216418674911055,0.2819838123976242
